_CustomObjectKey,CPF
155,99932768200
156,00017785367
157,00018017320
158,00018211488
159,00018272436
160,00018360130
161,00018607802
162,99930811591
163,00019042051
164,00019088124
165,00019146183
166,00019172265
167,99928795215
168,00019471335
169,00019559186
170,00019630158
171,00019867328
172,00019931271
173,00020182171
174,00020336586
175,99924331915
176,99922630168
177,99920247634
178,00020917120
179,00021093369
180,00021123292
181,99919311634
182,00021224137
183,00021365032
184,99914689353
185,99912503287
186,00022089110
187,99910942100
188,99908824791
189,00022387137
190,99908727753
191,99908271687
192,00022549137
193,99907488020
194,00022961100
195,99905795715
196,00023222778
197,00023483148
198,00023514205
199,00023527374
200,00023623179
201,99903628072
202,00023762535
203,00023771879
204,99903261349
205,00024119547
206,99902338704
207,00024316105
208,00024380385
209,00024599735
210,00024749648
211,99898730978
212,99898284668
213,99897989234
214,00025244574
215,99897423672
216,00025789058
217,00025872206
218,00026275589
219,00026299330
220,00026479230
221,00026480166
222,00026887274
223,99891220168
224,99890895315
225,00027272770
226,00027306186
227,00027485099
228,00027559203
229,00027605507
230,00028155750
231,00028221133
232,00028676300
233,00028783050
234,99890186500
235,00028840461
236,00028938275
237,00029011027
238,00029088593
239,00029574188
240,00029697263
241,00029806909
242,99887436291
243,00030141265
244,00030191602
245,00030219396
246,99884470197
247,00030561710
248,00030781248
249,99884100349
250,00031405630
251,00031416675
252,00031539084
253,99881551153
254,99881101115
255,00031729703
256,00031876323
257,00032066376
258,00032138970
259,99877040182
260,00032217250
261,99876094300
262,99874083034
263,99873915168
264,99872455104
265,00032828217
266,99871726449
267,00033220174
268,99870266304
269,00033403252
270,99868270278
271,00033507465
272,00033645345
273,00033750564
274,00033889309
275,99864525204
276,00034103074
277,99861836268
278,00034628703
279,99861526153
280,99861267620
281,99860910634
282,00034858202
283,99860660697
284,99860325553
285,99859769168
286,00035145285
287,99858690878
288,00035286180
289,00035339136
290,00035433159
291,00035451211
292,00035536985
293,00035598158
294,00035729007
295,00035804238
296,00035871008
297,00036175056
298,99855518268
299,99855445520
300,00036566241
301,00036624381
302,99853132591
303,00036733245
304,00036800538
305,99852659120
306,00036847682
307,00036922218
308,99852080210
309,00037119192
310,00037238604
311,99851091200
312,00037405101
313,00037599119
314,99850036168
315,00037776266
316,00038057190
317,00038173344
318,00038262282
319,00038299283
320,00038347199
321,99847426287
322,00038459230
323,00038516136
324,00038565188
325,00038896109
326,00039146154
327,99841649420
328,99841355191
329,00039537188
330,00039831299
331,99840430378
332,00039982661
333,99840294920
334,00040332640
335,00040594254
336,99837420049
337,00041158130
338,00041296605
339,99832330297
340,00041586360
341,99832313600
342,00041820738
343,00042033217
344,99831090187
345,00042401208
346,00042813140
347,00043170927
348,99827158368
349,00043332250
350,99825902787
351,99825384549
352,00043535526
353,00043565352
354,00043607616
355,99824523553
356,00044020066
357,99823101515
358,99822547234
359,00044769130
360,00044797346
361,00044951361
362,99821176615
363,00045083606
364,00045252050
365,00045432201
366,00045662118
367,99817330591
368,00045788561
369,00045817502
370,00045971331
371,00046275398
372,99813750120
373,99813270772
374,00046932054
375,00047255145
376,00047286377
377,99811561320
378,00048469238
379,00048708593
380,00049049585
381,00049258230
382,99803305034
383,00049503480
384,99802937568
385,00049864408
386,00049882481
387,00049990020
388,00050123092
389,99800713115
390,00050257374
391,00050358138
392,00050864262
393,00050898167
394,99797089053
395,99793709553
396,00052026043
397,00052071189
398,99788667287
399,00052367380
400,00052457613
401,99788608604
402,00052597547
403,00052610071
404,00052813266
405,00052948196
406,00052963152
407,00052979156
408,00053078560
409,00053114116
410,99783525034
411,00053534670
412,00053641248
413,00053707281
414,00053790243
415,00053906217
416,00054012325
417,00054204747
418,00054325374
419,99779102000
420,99778580120
421,00054695031
422,00054901030
423,00054947456
424,00055264182
425,99772507072
426,00055442544
427,00055901247
428,99767988149
429,00055976255
430,00056074425
431,99766957053
432,00056168080
433,00056208219
434,00056276133
435,00056282290
436,00056435207
437,99765233191
438,99764431615
439,00056571640
440,00056615442
441,00056822235
442,00056868065
443,99760959704
444,00057012440
445,00057107076
446,00057201170
447,00057208182
448,99760550806
449,00057548013
450,99758687387
451,00057764069
452,99755432191
453,99752336272
454,00058082000
455,00058088121
456,99751763568
457,99750295153
458,00058441182
459,00058477020
460,00058514678
461,00058529276
462,00058595147
463,00058792996
464,00058812342
465,00058889302
466,00059003790
467,99745399000
468,00059504145
469,00059511354
470,00059515341
471,00059659009
472,00059667524
473,00059739290
474,00059750774
475,00059768045
476,99744651687
477,00059899220
478,99743116834
479,00060142162
480,99743060359
481,00060179678
482,00060189630
483,99740990649
484,00060462230
485,00060893133
486,99737647653
487,00061676241
488,00061855928
489,99736519368
490,99735520753
491,00062275208
492,00062514040
493,00062609777
494,00062672380
495,00062851209
496,00062955179
497,00063041170
498,99733625191
499,99732521104
500,99731290591
501,99730901520
502,99729822387
503,99729466653
504,00063705940
505,99728109172
506,00064042278
507,00064120171
508,00064137309
509,00064222500
510,00064773132
511,00065118057
512,00065125185
513,00065227506
514,99725452534
515,00065383125
516,99725266587
517,99724987272
518,00065530799
519,00065557301
520,00065695100
521,00065800338
522,00065936400
523,99723700115
524,00066347530
525,00066465656
526,00066475023
527,99720450991
528,00066809681
529,00066946590
530,00066977126
531,00067074677
532,99720035315
533,00067389589
534,00067497128
535,00067541550
536,00068075189
537,00068566670
538,00068692382
539,00068753608
540,99713691415
541,99712822591
542,99712032515
543,99710528149
544,00069416648
545,00069551260
546,99710420020
547,99710323253
548,99709074415
549,00070329605
550,00070346283
551,99707233834
552,99706385487
553,00070553580
554,00070803609
555,99702339120
556,99699303034
557,99697912653
558,00071613285
559,00071638431
560,00071947493
561,99697645604
562,00072054735
563,99696754434
564,00072386142
565,99695740197
566,99695723004
567,00072728558
568,00073351130
569,00073528404
570,99686457372
571,00073674575
572,99685566372
573,00073934585
574,99682710049
575,00074278088
576,00074676210
577,00074790188
578,99681404220
579,00074997106
580,00075026562
581,00075074702
582,00075274620
583,99679205649
584,99679000168
585,00075648210
586,99678705400
587,00075851440
588,00076223337
589,00076282341
590,00076323390
591,99674793453
592,00076444694
593,00076661792
594,99674475753
595,99674432434
596,00076751279
597,00077225163
598,00077462610
599,00077655257
600,00077894162
601,00077940458
602,99670720320
603,00078350000
604,99669935415
605,00078707447
606,99668637453
607,00078995302
608,00079110177
609,00079263160
610,00079517013
611,00079567118
612,00079755380
613,99665174568
614,00080331530
615,00080352103
616,00080366678
617,99663910372
618,00080615058
619,99662299300
620,00080734227
621,00080777201
622,00080818242
623,99655853349
624,99655322572
625,00081372507
626,00081578636
627,00081605200
628,99655187187
629,99654890330
630,00081798083
631,00082274037
632,00082367396
633,00082773114
634,99648954100
635,99647001649
636,99646340644
637,00083683178
638,99644916620
639,99641348353
640,00084114096
641,00084207698
642,99639890987
643,00084356693
644,00085126047
645,00085144290
646,00085194719
647,00085257222
648,00085443522
649,00085647527
650,00086254332
651,99635054068
652,99634538053
653,00086603795
654,00086755200
655,00086898060
656,00087028379
657,00087137151
658,00088001628
659,00088219259
660,00088254593
661,00088321371
662,00088375200
663,99623897200
664,00088578577
665,99620642953
666,00088833356
667,00088974502
668,00089041542
669,99620430778
670,99619539400
671,99618184668
672,00089298314
673,00089386604
674,00089505123
675,00089535030
676,99617315300
677,00089632583
678,00089660285
679,00089701577
680,99616874500
681,00089815076
682,00089961218
683,00090311205
684,00090693213
685,00090819179
686,99614464704
687,99614189720
688,00091121035
689,99613840249
690,99611562268
691,00091608252
692,00092025366
693,00092233392
694,00092301657
695,00092325327
696,99609827004
697,99608570506
698,00093227523
699,00093276222
700,00093464061
701,00093931611
702,99607042387
703,00094270074
704,00094456259
705,00094646384
706,00095107290
707,00095113509
708,00095177230
709,99604442368
710,00095329781
711,00095438050
712,00095808086
713,00095859152
714,00095995250
715,00096135018
716,00096169184
717,00096212292
718,00096587180
719,00096796502
720,99599813553
721,00096960167
722,99598973115
723,00097477613
724,00097491527
725,00097646237
726,00097884332
727,99594463287
728,99593343504
729,00099032244
730,00099136023
731,00099199297
732,99588188091
733,00099815273
734,00099995409
735,99588080053
736,00100223923
737,00100574041
738,99586207153
739,00100651305
740,00100658571
741,00100679226
742,00100695264
743,00100696155
744,00100890393
745,99585863804
746,00101043210
747,00101058675
748,00101059302
749,99585111268
750,00101570503
751,00101727771
752,00101895720
753,00101950179
754,00102330247
755,00102366357
756,00102442207
757,00102518041
758,00102600309
759,00103147330
760,00103176195
761,99579103704
762,00103293906
763,00103380558
764,99578921934
765,99577933149
766,00103750665
767,00103754733
768,00104018224
769,00104443006
770,99577003168
771,00104636238
772,00104738154
773,00104897708
774,00104919612
775,00105022462
776,00105045241
777,00105154458
778,00105181501
779,00105212326
780,99576724449
781,00105238040
782,00105437409
783,00105806544
784,00105900214
785,00105997200
786,99573245272
787,00106264176
788,00106713230
789,99572303287
790,99571099287
791,99569299215
792,00107289105
793,99569221291
794,99568489304
795,00107558297
796,00107559340
797,00107645696
798,99566605153
799,00107869292
800,00108089657
801,00108491307
802,00108741605
803,00108843009
804,00109104170
805,99556600663
806,00109294521
807,00109424247
808,00109538250
809,00109554108
810,99554801904
811,99554160500
812,99553570020
813,99551519272
814,00110056299
815,00110747283
816,00110921224
817,00111024625
818,00111135613
819,00111310555
820,00111599520
821,99542510810
822,00111719526
823,00111999626
824,00112146007
825,00112181007
826,99538890310
827,00112390501
828,00112528120
829,00112710603
830,99535785168
831,99534932191
832,00113366680
833,00113515197
834,00113537670
835,00113539029
836,00113556110
837,00113838107
838,00113847602
839,00114238030
840,99528452353
841,00114418365
842,00114604231
843,00114698627
844,00114875006
845,00114935343
846,99525496104
847,00115168109
848,99525356434
849,99524708191
850,99523302000
851,99521253215
852,00116158506
853,99521210834
854,99520559434
855,99518791287
856,00117073210
857,00117105350
858,99516705634
859,99516594034
860,00117809322
861,00117842613
862,00117957780
863,00118100840
864,00118144200
865,00118688219
866,99512483149
867,99511541668
868,00118997190
869,00119099195
870,00119185512
871,00119384043
872,00119928590
873,00120037602
874,99511304887
875,00120288869
876,99509733253
877,00120400618
878,00120541602
879,00120568047
880,00121012735
881,99507528504
882,00121249581
883,99506491291
884,99504820387
885,00121346439
886,00121974758
887,99499886591
888,00122047656
889,00122241622
890,00122288009
891,00122605250
892,99498995400
893,00122873009
894,00123007305
895,00123086256
896,00123247365
897,00123310318
898,99492121115
899,99491583387
900,00123407079
901,00123561663
902,99489473634
903,99486881553
904,00123812330
905,00124238238
906,00124264158
907,99484900887
908,99483807034
909,00124321054
910,00124579140
911,00124593569
912,99480760363
913,00125283237
914,00125376324
915,00125392877
916,99476924349
917,00125735669
918,00125762127
919,00125818874
920,00126148821
921,00126298394
922,99474131104
923,00126879605
924,00127092633
925,00127118292
926,99472988415
927,99472317553
928,99471892015
929,00127609270
930,00127788425
931,00127846484
932,99470187091
933,99468670104
934,99468549372
935,00128393378
936,00128584394
937,00128718773
938,00128750669
939,99466562800
940,00128956526
941,00128958065
942,00129223158
943,00129328170
944,99462800197
945,00129381144
946,00129416975
947,00129601284
948,99461382553
949,99457210034
950,00129870501
951,00130049646
952,00130071226
953,00130129240
954,00130246042
955,99456095215
956,99455986272
957,99455838753
958,00131009630
959,99455382172
960,99454947672
961,00131346202
962,00131429256
963,99453215104
964,99452472049
965,00131854119
966,00132048582
967,00132347148
968,99450763887
969,99449862915
970,99444640230
971,99442213091
972,00132618273
973,99441985368
974,99440458615
975,00132980975
976,99440172215
977,00133241017
978,00133429245
979,00133676170
980,00133721906
981,99436922272
982,00134035160
983,00134085000
984,00134319273
985,00134358333
986,00134519876
987,99433176120
988,00134753631
989,99429357891
990,00135662370
991,99424614004
992,99423200672
993,00136170285
994,99422239249
995,99421895649
996,00136460283
997,00136533779
998,00136656340
999,00136663044
1000,00136726305
1001,99421429753
1002,00136820328
1003,00137035101
1004,00137419260
1005,00137469527
1006,00137573260
1007,99416336734
1008,99416298891
1009,99412985991
1010,00138346143
1011,00138438340
1012,00138577030
1013,99411547753
1014,00138806241
1015,00138864365
1016,00139052364
1017,00139208127
1018,99409259649
1019,00139542027
1020,00139568760
1021,99406640520
1022,00139834583
1023,00139857877
1024,99406586568
1025,00139987223
1026,99401509972
1027,00140274375
1028,00140340262
1029,00140887202
1030,00141092122
1031,00141169281
1032,00141347805
1033,00141723050
1034,00142013307
1035,00142021156
1036,99400669615
1037,99400545215
1038,99399210987
1039,99399059120
1040,99398273853
1041,00142334103
1042,99396785172
1043,00142364606
1044,00142628352
1045,00142789100
1046,99392879687
1047,99392160330
1048,00143280031
1049,99391350259
1050,00143503359
1051,99391066534
1052,99390752868
1053,00144098016
1054,00144255561
1055,00144471000
1056,00144540096
1057,99386534215
1058,00145035301
1059,99385392034
1060,00145214907
1061,00145242528
1062,00145376303
1063,00145779173
1064,00145875130
1065,00145876101
1066,99380803915
1067,00146037138
1068,00146233158
1069,00146264380
1070,00146354028
1071,99377624487
1072,00147105102
1073,00147224101
1074,00147312310
1075,00147422256
1076,00147518601
1077,00147741351
1078,99374218968
1079,99374056291
1080,00147908078
1081,99373726315
1082,00147934311
1083,00148292232
1084,00148494617
1085,00148514154
1086,99370255249
1087,00148869793
1088,00148872077
1089,00149114001
1090,99366657400
1091,99366614191
1092,99366363172
1093,00149872879
1094,99364433068
1095,00150042280
1096,00150056583
1097,00150086067
1098,99363267172
1099,00150229003
1100,00150416113
1101,00150454716
1102,00150490275
1103,00150677693
1104,00150751508
1105,99360578720
1106,00150814194
1107,99358867353
1108,00150969120
1109,99357771034
1110,99357461604
1111,99356694320
1112,00151202524
1113,00151269270
1114,00151721041
1115,00151724148
1116,99355558287
1117,99355175353
1118,99355035349
1119,99354292534
1120,99353857015
1121,00152430288
1122,99353342015
1123,00152555650
1124,00152605851
1125,00153155175
1126,99346427272
1127,00153280824
1128,99345323520
1129,99344920591
1130,99340739604
1131,99339730100
1132,99339641949
1133,99338882268
1134,00153783818
1135,00153929618
1136,99338580687
1137,00153987227
1138,00154122297
1139,99336510487
1140,00154365602
1141,00154686077
1142,00154756628
1143,00154943061
1144,99333767649
1145,99332825653
1146,00155840380
1147,99332388415
1148,99332159491
1149,00156466708
1150,00156610590
1151,99330032087
1152,00156679108
1153,00156791285
1154,00156952556
1155,99329875220
1156,99328968020
1157,00157354350
1158,99328143187
1159,00157398307
1160,99323923087
1161,00157649318
1162,99323230715
1163,00157770818
1164,00158092007
1165,99320940487
1166,00158406893
1167,00158407008
1168,00158804007
1169,00158838505
1170,99320720606
1171,99319950172
1172,00158889088
1173,99316242487
1174,00159090261
1175,00159119340
1176,00160089522
1177,99312450000
1178,00160509831
1179,00160705509
1180,99311127515
1181,00161036295
1182,00161053548
1183,00161062296
1184,99310872691
1185,00161122370
1186,00161192319
1187,00161371590
1188,00161526624
1189,00161571255
1190,00161607705
1191,00161783198
1192,00161897100
1193,00162101074
1194,99305178553
1195,00162257244
1196,99303477200
1197,00162512538
1198,00162530358
1199,00162853874
1200,99302799034
1201,00163069298
1202,99300877534
1203,00163186090
1204,99300044087
1205,00163462119
1206,99298538553
1207,00163493693
1208,00163565783
1209,99298139500
1210,00163750254
1211,99297361749
1212,00164415831
1213,99295741668
1214,99294354172
1215,00164837159
1216,00164891102
1217,99289601434
1218,00165340770
1219,00165430508
1220,00165511338
1221,00166176060
1222,00166445223
1223,00166497371
1224,00166503100
1225,00166506621
1226,99285983391
1227,00166525766
1228,00166656194
1229,99283344120
1230,00167562746
1231,00167845101
1232,99280191500
1233,00168020637
1234,99278472468
1235,00168761211
1236,00168813548
1237,00168894289
1238,00169346528
1239,99271524691
1240,00170012506
1241,00170124223
1242,00170200698
1243,99268965020
1244,00170643255
1245,00170817776
1246,99265346272
1247,00171079035
1248,99262916604
1249,99261634320
1250,00171599209
1251,00171935594
1252,99254913049
1253,00172590701
1254,00173039316
1255,00173190308
1256,00173287050
1257,99249081634
1258,00173372597
1259,99248689191
1260,99247798272
1261,00174167105
1262,00174384114
1263,00174544502
1264,99245000087
1265,00174796579
1266,00175032645
1267,00175040230
1268,00175292124
1269,00175321590
1270,00175543224
1271,99240459391
1272,00175724520
1273,99240149520
1274,99238365334
1275,00176247890
1276,00176349383
1277,00176428178
1278,00176530614
1279,00176833277
1280,99234688015
1281,00177397306
1282,00177513063
1283,00177705302
1284,99221837220
1285,00178515213
1286,00178669873
1287,00179863118
1288,00179885600
1289,00180057138
1290,00180276360
1291,00180496646
1292,00180561057
1293,00180711636
1294,00180743597
1295,99212390668
1296,00181046148
1297,00181150123
1298,00181399148
1299,00181601311
1300,00181648628
1301,99202689091
1302,99202530300
1303,00181823489
1304,00182101207
1305,00182175405
1306,99197537004
1307,00182377385
1308,00182553108
1309,99195178104
1310,00182720292
1311,00182930505
1312,99192667104
1313,00182975100
1314,00183383133
1315,00183541146
1316,00183543602
1317,00183820290
1318,99189992334
1319,99189658604
1320,00183919157
1321,99180740510
1322,99180405304
1323,00184491665
1324,00185423523
1325,99179067034
1326,99178656249
1327,99178273749
1328,00185570232
1329,99176866572
1330,00185640540
1331,00185735509
1332,99173735434
1333,00185972039
1334,00185980210
1335,00186094302
1336,00186460856
1337,99172747749
1338,00187010781
1339,00187074593
1340,00187289794
1341,00187436177
1342,00187929017
1343,00188005218
1344,00188179550
1345,99170191620
1346,99166194334
1347,99163284553
1348,99158540130
1349,99154706068
1350,00189658819
1351,00189785179
1352,99154498520
1353,00190048697
1354,00190270527
1355,99153106091
1356,00191030180
1357,00191101117
1358,00191415642
1359,99145863334
1360,00192092316
1361,00192189310
1362,00192399209
1363,00192411942
1364,00192656546
1365,99138387549
1366,00193243083
1367,99137054520
1368,00193634864
1369,00193762862
1370,99135590220
1371,00193926563
1372,99135507772
1373,00194377229
1374,00194386562
1375,99129515149
1376,99129469600
1377,00195072596
1378,99126621304
1379,99125730487
1380,00195655346
1381,00195831683
1382,00195842294
1383,00196016380
1384,00196059607
1385,00196256186
1386,00196268192
1387,00196489369
1388,00196625300
1389,00196648262
1390,99124831034
1391,99122561153
1392,00196724112
1393,00196831202
1394,00196859123
1395,99122197168
1396,99120283920
1397,00197169236
1398,00197188370
1399,00197535275
1400,99119781768
1401,99117606349
1402,99116413334
1403,00198509138
1404,99115913872
1405,00198933290
1406,00198969562
1407,00199140243
1408,00199739340
1409,99114755653
1410,00199819530
1411,00199875286
1412,99113643720
1413,00200663178
1414,99110520287
1415,00200810065
1416,00201110105
1417,00201341859
1418,99109271015
1419,99109026720
1420,00201807211
1421,00202270432
1422,00202440028
1423,00202659801
1424,99105047900
1425,00203169174
1426,00203477154
1427,00204115370
1428,00204169208
1429,99101203304
1430,00204368073
1431,00204491517
1432,99100339334
1433,00204712386
1434,00204829143
1435,00204991323
1436,00205068561
1437,00205185363
1438,99098245749
1439,00205846521
1440,00205937241
1441,00206085001
1442,00206181582
1443,00206203063
1444,00206230702
1445,00206345011
1446,99097168953
1447,00206511043
1448,99096293053
1449,00206869517
1450,00207165831
1451,00207294216
1452,99095920372
1453,00207511250
1454,00207536244
1455,00207638160
1456,99095750604
1457,00208101217
1458,00208234101
1459,00208381821
1460,00208427597
1461,00208676201
1462,99095254100
1463,00209411295
1464,99094860244
1465,00209606118
1466,99092409200
1467,99090660097
1468,00209967722
1469,99088797668
1470,00210312238
1471,00210438509
1472,00210627301
1473,99088754420
1474,00210768550
1475,99086921272
1476,00211102555
1477,99085968372
1478,00211667145
1479,99083965520
1480,00211684589
1481,00211758108
1482,00211942200
1483,00212049771
1484,99083590968
1485,00212283022
1486,99082993104
1487,00212457896
1488,00212866125
1489,00212942328
1490,00213113317
1491,99081318187
1492,00214093077
1493,99080885053
1494,00214242250
1495,99078023368
1496,00214368009
1497,99074567134
1498,99074346634
1499,00214705374
1500,00215038347
1501,00215184084
1502,00215329236
1503,00215366352
1504,00215509803
1505,00216025575
1506,00216296412
1507,99064987220
1508,99064650691
1509,00216406455
1510,00216595401
1511,00216625173
1512,00216723507
1513,99063867549
1514,00217350003
1515,00217401511
1516,99061368120
1517,00217772170
1518,00218348223
1519,00218857705
1520,00218879180
1521,00218921136
1522,00219127000
1523,99056267191
1524,99055953172
1525,00219408351
1526,00219431175
1527,99055295191
1528,00219693021
1529,99054060778
1530,00219897379
1531,00220064008
1532,00220403155
1533,00220405360
1534,99049333672
1535,00220745544
1536,00220849242
1537,00220858152
1538,00220903557
1539,00221393706
1540,00221840230
1541,00221868321
1542,00222236140
1543,00222362103
1544,00222362286
1545,99038668872
1546,00222468190
1547,99037866972
1548,99036533600
1549,00222953802
1550,00223067733
1551,00223292001
1552,99033399687
1553,00223485306
1554,00224053051
1555,00224114026
1556,00224597310
1557,00224629700
1558,00224697102
1559,00224859293
1560,99032767968
1561,00224971611
1562,00225122502
1563,99031876704
1564,00225406608
1565,00225628856
1566,99028794204
1567,00226273164
1568,99027178534
1569,99024756049
1570,00227086341
1571,00227302060
1572,00227309316
1573,99023350987
1574,00227360265
1575,00227464397
1576,99022680053
1577,00227584376
1578,00227662350
1579,00227697227
1580,99021811120
1581,00227920660
1582,99016184015
1583,99015579091
1584,99014190263
1585,00228576210
1586,99014068115
1587,99013991734
1588,00228742080
1589,00228933854
1590,00229055885
1591,00229161138
1592,99012790700
1593,99012014972
1594,99009080749
1595,99008440253
1596,00230013058
1597,99005549068
1598,00230447139
1599,99004461272
1600,99003341087
1601,99002035004
1602,00230934200
1603,99001179800
1604,00231299303
1605,00231331207
1606,99000431115
1607,00231591543
1608,00231706626
1609,00231915209
1610,00231957114
1611,00231966539
1612,98995324600
1613,00232398089
1614,00232511314
1615,00232514500
1616,00232763208
1617,00232873739
1618,00232969175
1619,98991566634
1620,98990373387
1621,00233330739
1622,98989723191
1623,98989430259
1624,00233624210
1625,00233634363
1626,00233638199
1627,00233746242
1628,98989065534
1629,00234115548
1630,00234275235
1631,00234624345
1632,98978179215
1633,00234726342
1634,00234792051
1635,00234888164
1636,98975200159
1637,00235064157
1638,00235106330
1639,00235137219
1640,00235276502
1641,00235320170
1642,98972391034
1643,00235672521
1644,98966138268
1645,00235804533
1646,00236262831
1647,98961195549
1648,00236376098
1649,00236418513
1650,00236514237
1651,00236563793
1652,00236711814
1653,98959077372
1654,98957902287
1655,00237220709
1656,00237257297
1657,00237333651
1658,00237386771
1659,00237516225
1660,00237803712
1661,00237980509
1662,98953800200
1663,00238073262
1664,00238128180
1665,00238272540
1666,00238466159
1667,00238618358
1668,00238684814
1669,00238878260
1670,98951980359
1671,00239546555
1672,00239762339
1673,98951602168
1674,00240163303
1675,98951408272
1676,00240236203
1677,00240277317
1678,98948075349
1679,00240517130
1680,00240620658
1681,98944797153
1682,98944304572
1683,98944010072
1684,00240955676
1685,00241017106
1686,98943405553
1687,00241043298
1688,00241084210
1689,98943162120
1690,00241307880
1691,00241317096
1692,00241386578
1693,98936433687
1694,98935739987
1695,00241488222
1696,00241542880
1697,98933086587
1698,98932730482
1699,98931881304
1700,00241883016
1701,98930915515
1702,00241942209
1703,98930028268
1704,98929631720
1705,98929070191
1706,00242192580
1707,00242592333
1708,98926853268
1709,00242941362
1710,00242958338
1711,00242965709
1712,00243162022
1713,98926306020
1714,00243324022
1715,00243520719
1716,00243633246
1717,00243694385
1718,00243766122
1719,00244360200
1720,00244496102
1721,98919440344
1722,00244746222
1723,00244826170
1724,00244891230
1725,00244949255
1726,00245140123
1727,00245260617
1728,00245308245
1729,00245346767
1730,00245843043
1731,00245891285
1732,00246046074
1733,00246080256
1734,98914227634
1735,98913808315
1736,00246354801
1737,98912895249
1738,00246538104
1739,00246907673
1740,00247002666
1741,00247108227
1742,00247116246
1743,00247204293
1744,00247400122
1745,00247451207
1746,00247560243
1747,00247574627
1748,00247852880
1749,00247930601
1750,98912712004
1751,00248438140
1752,00248473646
1753,98911082953
1754,98911066834
1755,98910914220
1756,00248694146
1757,98909789549
1758,98909746491
1759,98905970630
1760,00249350181
1761,00249383195
1762,98905198368
1763,00249783290
1764,00250073510
1765,00250101157
1766,00250110571
1767,98902903753
1768,00250472643
1769,00250665360
1770,00250675323
1771,98901834634
1772,00250763532
1773,00251225330
1774,00251481689
1775,00251509605
1776,00251621367
1777,00251698661
1778,98900676687
1779,98900463187
1780,00252064607
1781,00252407733
1782,00252451716
1783,98900218891
1784,98899970297
1785,00252969146
1786,98897446272
1787,00253513626
1788,00253579058
1789,98897268900
1790,98896857104
1791,98894331687
1792,98892762915
1793,98889230800
1794,00254306535
1795,98888072187
1796,98887661049
1797,00254472621
1798,00254538584
1799,00254589570
1800,98885863515
1801,98885260810
1802,98884719020
1803,98883917200
1804,00255028830
1805,98880624172
1806,00255841205
1807,98880543253
1808,00256139369
1809,00256249709
1810,00256306109
1811,00256484546
1812,98878514691
1813,00256885532
1814,98876732500
1815,98875914753
1816,00257254323
1817,98875884820
1818,00257424504
1819,00257547509
1820,98874268220
1821,98873539300
1822,00258257121
1823,00258277580
1824,00258355212
1825,00258376210
1826,00258384743
1827,00258432659
1828,98867113291
1829,98867083600
1830,00259148040
1831,00259283258
1832,00259587397
1833,00259724300
1834,00259938874
1835,00259951030
1836,00260295027
1837,98863134200
1838,00260549142
1839,98862979649
1840,00260987255
1841,00261182382
1842,98862375034
1843,98859218268
1844,00261323628
1845,00261358332
1846,98857606104
1847,00261387863
1848,98856715600
1849,00261569546
1850,98854976172
1851,98853210630
1852,00261801899
1853,98850490968
1854,00262150042
1855,00262411610
1856,98848810225
1857,98848763634
1858,00262557312
1859,98845772691
1860,00262735512
1861,00262857545
1862,00263138208
1863,00263326047
1864,00263495582
1865,00263555666
1866,98843923668
1867,00263670503
1868,00263995631
1869,98843745387
1870,98843508091
1871,00264340329
1872,00264447638
